task,regime,split,seed,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,3,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,4,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,5,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,6,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,7,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,8,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,subgoal_corruption_shift,9,0.528775,0.69431,0.448594,0.780952,0.56672,0.184512,0.29568,0.437992
deformable_sorting,cross_level_cascade,delayed_observation_shift,0,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,1,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,2,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,3,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,4,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,5,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,6,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,7,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,8,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,delayed_observation_shift,9,0.573154,0.601421,0.484955,0.950152,0.62776,0.263205,0.329952,0.475881
deformable_sorting,cross_level_cascade,false_halt_shift,0,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,1,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,2,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,3,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,4,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,5,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,6,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,7,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,8,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,false_halt_shift,9,0.577726,0.557862,0.454289,0.784336,0.58128,0.195242,0.450912,0.432844
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,0,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,1,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,2,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,3,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,4,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,5,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,6,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,7,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,8,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,budget_exhaustion_shift,9,0.643352,0.636582,0.508611,0.953536,0.77448,0.228329,0.357504,0.507181
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,0,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,1,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,2,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,3,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,4,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,5,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,6,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,7,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,8,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,cross_level_cascade_shift,9,0.706558,0.699034,0.572132,1.0,0.71736,0.23906,0.375648,0.584813
deformable_sorting,cross_level_cascade,combined_extreme,0,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,1,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,2,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,3,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,4,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,5,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,6,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,7,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,8,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,cross_level_cascade,combined_extreme,9,0.751474,0.737869,0.610245,1.0,0.78792,0.266782,0.4368,0.602934
deformable_sorting,false_halt_pressure,nominal,0,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,1,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,2,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,3,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,4,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,5,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,6,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,7,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,8,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,nominal,9,0.236003,0.224824,0.175913,0.212904,0.2184,0.08211,0.48208,0.155232
deformable_sorting,false_halt_pressure,local_anomaly_shift,0,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,1,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,2,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,3,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,4,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,5,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,6,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,7,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,8,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,local_anomaly_shift,9,0.406195,0.283392,0.214079,0.25632,0.29664,0.103787,0.604992,0.19705
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,0,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,1,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,2,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,3,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,4,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,5,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,6,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,7,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,8,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,subgoal_corruption_shift,9,0.309527,0.416586,0.254607,0.299088,0.32384,0.116174,0.64768,0.224611
deformable_sorting,false_halt_pressure,delayed_observation_shift,0,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,1,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,2,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,3,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,4,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,5,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,6,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,7,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,8,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,delayed_observation_shift,9,0.335505,0.360852,0.275244,0.363888,0.35872,0.165721,0.722752,0.244042
deformable_sorting,false_halt_pressure,false_halt_shift,0,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,1,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,2,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,3,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,4,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,5,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,6,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,7,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,8,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,false_halt_shift,9,0.338181,0.334717,0.25784,0.300384,0.33216,0.12293,0.987712,0.221971
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,0,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,1,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,2,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,3,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,4,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,5,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,6,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,7,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,8,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,budget_exhaustion_shift,9,0.376596,0.381949,0.288671,0.365184,0.44256,0.143763,0.783104,0.260093
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,0,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,1,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,2,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,3,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,4,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,5,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,6,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,7,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,8,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,cross_level_cascade_shift,9,0.413595,0.41942,0.324724,0.423504,0.40992,0.150519,0.822848,0.299904
deformable_sorting,false_halt_pressure,combined_extreme,0,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,1,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,2,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,3,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,4,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,5,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,6,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,7,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,8,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,false_halt_pressure,combined_extreme,9,0.439887,0.442721,0.346356,0.43776,0.45024,0.167974,0.9568,0.309197
deformable_sorting,delayed_failure_observation,nominal,0,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,1,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,2,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,3,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,4,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,5,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,6,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,7,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,8,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,nominal,9,0.31467,0.327869,0.268058,0.366668,0.31668,0.22218,0.262,0.24061
deformable_sorting,delayed_failure_observation,local_anomaly_shift,0,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,1,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,2,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,3,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,4,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,5,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,6,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,7,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,8,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,local_anomaly_shift,9,0.541594,0.41328,0.326216,0.44144,0.430128,0.280836,0.3288,0.305427
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,0,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,1,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,2,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,3,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,4,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,5,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,6,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,7,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,8,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,subgoal_corruption_shift,9,0.412703,0.607522,0.387973,0.515096,0.469568,0.314353,0.352,0.348147
deformable_sorting,delayed_failure_observation,delayed_observation_shift,0,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,1,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,2,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,3,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,4,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,5,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,6,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,7,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,8,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,delayed_observation_shift,9,0.44734,0.526243,0.41942,0.626696,0.520144,0.448423,0.3928,0.378264
deformable_sorting,delayed_failure_observation,false_halt_shift,0,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,1,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,2,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,3,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,4,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,5,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,6,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,7,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,8,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,false_halt_shift,9,0.450908,0.48813,0.392899,0.517328,0.481632,0.332635,0.5368,0.344055
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,0,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,1,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,2,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,3,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,4,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,5,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,6,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,7,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,8,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,budget_exhaustion_shift,9,0.502129,0.55701,0.43988,0.628928,0.641712,0.389005,0.4256,0.403144
deformable_sorting,delayed_failure_observation,cross_level_cascade_shift,0,0.55146,0.611654,0.494817,0.729368,0.594384,0.407288,0.4472,0.464851
deformable_sorting,delayed_failure_observation,cross_level_cascade_shift,1,0.55146,0.611654,0.494817,0.729368,0.594384,0.407288,0.4472,0.464851
deformable_sorting,delayed_failure_observation,cross_level_cascade_shift,2,0.55146,0.611654,0.494817,0.729368,0.594384,0.407288,0.4472,0.464851
deformable_sorting,delayed_failure_observation,cross_level_cascade_shift,3,0.55146,0.611654,0.494817,0.729368,0.594384,0.407288,0.4472,0.464851
deformable_sorting,delayed_failure_observation,cross_level_cascade_shift,4,0.55146,0.611654,0.494817,0.729368,0.594384,0.407288,0.4472,0.464851
