ablation,split,task,regime,seed,episode,episodes_per_cell,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility,predicted_containment_risk
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,2,2,6,1,0,0,0,0,0,0,0,0,1,0.714687,0.002,0.011337,0.929284,0.0394934
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,2,3,6,1,0,0,0,1,0,0,0,1,0,0.700204,0.002,0,0.499311,0.0509873
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,2,4,6,0,1,0,0,0,0,0,0,0,0,0.693686,0.00742481,0.019416,-0.00520999,0.0458106
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,2,5,6,1,1,0,0,0,0,0,0,1,0,0.68624,0.00612993,0,1.06594,0.0528387
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,3,0,6,1,1,0,0,0,1,0,0,0,1,0.720006,0.002,0,-0.0164609,0.0566921
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,3,1,6,1,0,0,0,0,0,0,0,1,1,0.68693,0.00207789,0,1.00316,0.046934
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,3,2,6,1,1,0,0,0,0,0,0,0,1,0.669905,0.002,0,1.04055,0.0476395
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,3,3,6,1,0,0,0,0,0,0,0,0,1,0.706813,0.002,0,0.930386,0.0318154
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,3,4,6,0,1,0,0,0,0,0,0,1,1,0.700589,0.002,0.009737,0.106257,0.0429706
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,3,5,6,1,1,0,0,0,0,0,0,1,1,0.66325,0.00753895,0,1.11104,0.0473832
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,4,0,6,1,1,0,0,0,0,0,0,0,1,0.674327,0.002,0,1.03993,0.0500253
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,4,1,6,1,1,0,0,0,0,0,0,1,0,0.689748,0.002,0.009008,1.06578,0.0445821
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,4,2,6,1,1,0,0,0,0,0,0,1,1,0.693392,0.002,0,1.10727,0.0461777
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,4,3,6,1,1,0,0,0,0,0,0,1,1,0.690767,0.002,0,1.10763,0.0499953
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,4,4,6,1,1,0,0,0,0,0,0,0,1,0.692155,0.002466,0,1.0374,0.0528197
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,4,5,6,0,1,0,0,0,0,1,0,1,1,0.686893,0.002,0,-0.331825,0.0505953
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,5,0,6,1,1,0,0,0,0,0,0,0,0,0.689486,0.002,0,0.995812,0.0542824
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,5,1,6,1,0,0,0,0,0,0,1,1,1,0.690375,0.002,0.007118,0.542687,0.0413221
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,5,2,6,1,1,0,0,0,0,0,0,0,1,0.7271,0.00397485,0,1.03239,0.0441669
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,5,3,6,1,0,0,0,0,0,0,0,1,1,0.713178,0.002,0.002275,0.999495,0.03889
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,5,4,6,1,0,0,0,0,0,0,0,1,1,0.684013,0.003835,0,1.00343,0.0515057
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,5,5,6,1,1,0,0,0,0,0,0,1,1,0.664791,0.00392939,0,1.11111,0.0462104
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,6,0,6,1,0,0,0,0,0,0,0,1,1,0.697748,0.002,0,1.00166,0.0537229
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,6,1,6,1,1,0,0,0,0,0,0,1,0,0.700618,0.002,0.00205,1.06425,0.0445121
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,6,2,6,1,1,0,0,0,0,0,0,0,1,0.690987,0.002,0.018906,1.0376,0.0557296
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,6,3,6,1,1,0,0,0,0,0,0,1,0,0.696246,0.002,0,1.06487,0.0528824
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,6,4,6,1,0,0,0,0,0,0,0,0,1,0.698373,0.002,0,0.931568,0.0482704
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,6,5,6,1,1,0,0,0,0,0,0,1,0,0.706457,0.002,0.004893,1.06344,0.0451311
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,7,0,6,1,0,0,0,0,0,0,0,0,1,0.681669,0.002,0.007495,0.933906,0.0535503
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,7,1,6,1,0,0,0,0,0,0,0,1,1,0.690905,0.002,0,1.00261,0.0406448
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,7,2,6,1,1,0,0,0,0,0,0,0,0,0.693915,0.002,0,0.995192,0.0554956
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,7,3,6,1,0,0,0,0,0,0,0,1,0,0.723422,0.00528421,0,0.955798,0.0515247
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,7,4,6,1,1,0,0,0,0,0,0,0,1,0.70739,0.002,0.014475,1.03531,0.0565881
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,7,5,6,1,1,0,0,0,0,0,0,1,0,0.688322,0.002,0,1.06597,0.045409
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,8,0,6,1,1,0,0,0,0,0,1,1,1,0.694035,0.002,0,0.647175,0.0487051
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,8,1,6,1,0,0,0,0,0,1,0,0,0,0.678647,0.00698104,0.000947,0.451931,0.051826
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,8,2,6,1,0,0,0,0,0,0,0,0,0,0.73352,0.00204469,0.008317,0.884644,0.0413241
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,8,3,6,1,1,0,0,0,0,0,0,0,1,0.671783,0.002,0,1.04029,0.0384532
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,8,4,6,1,0,1,0,0,0,0,0,1,1,0.726926,0.002,0,0.37757,0.0469766
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,8,5,6,0,1,0,0,0,0,0,0,0,1,0.679828,0.002,0,0.039164,0.0449857
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,9,0,6,1,0,0,0,0,0,0,1,1,0,0.700405,0.00563757,0.008462,0.498992,0.0499545
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,9,1,6,1,0,0,0,0,0,0,0,0,1,0.713414,0.002,0,0.929462,0.0441421
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,9,2,6,1,1,0,0,0,0,0,0,0,1,0.667273,0.002,0,1.04092,0.0614182
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,9,3,6,1,1,0,0,0,0,0,0,0,1,0.701298,0.00373768,0,1.03602,0.0525045
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,9,4,6,1,1,0,0,0,0,0,0,1,0,0.679663,0.002,0,1.06719,0.0476276
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,deformable_sorting,compositional_failure_chain,9,5,6,1,1,0,0,0,0,0,0,0,0,0.706705,0.002,0,0.993401,0.0450829
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,0,0,6,1,0,0,0,0,0,0,0,0,1,0.361171,0.00254468,0.005833,0.978733,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,0,1,6,1,1,0,0,0,0,0,0,0,1,0.387622,0.002,0.001788,1.08007,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,0,2,6,1,0,0,0,0,0,0,0,1,0,0.375293,0.00222758,0,1.00478,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,0,3,6,1,1,0,0,0,0,0,0,0,1,0.374171,0.002,0,1.08196,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,0,4,6,1,1,0,0,0,0,0,0,0,0,0.344145,0.002,0.004488,1.04416,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,0,5,6,1,0,0,0,0,0,0,0,0,1,0.381663,0.00616244,0,0.975574,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,1,0,6,1,0,0,0,0,0,0,0,0,1,0.376626,0.002,0,0.976612,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,1,1,6,1,1,0,0,0,0,0,0,1,1,0.390295,0.002,0,1.1497,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,1,2,6,1,1,0,0,0,0,0,0,0,0,0.348598,0.00477053,0,1.04331,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,1,3,6,1,1,0,0,0,0,0,0,0,0,0.3842,0.002,0,1.03855,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,1,4,6,1,1,0,0,0,0,0,0,0,1,0.375901,0.00533997,0.007545,1.08145,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,1,5,6,1,1,0,0,0,0,0,0,1,1,0.389187,0.002,0,1.14985,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,2,0,6,1,1,0,0,0,0,0,0,0,1,0.371293,0.00520463,0.00287,1.0821,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,2,1,6,1,1,0,0,0,0,0,0,1,1,0.360183,0.002,0,1.15391,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,2,2,6,1,1,0,0,0,0,0,1,1,1,0.379062,0.002,0,0.691271,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,2,3,6,1,1,0,0,0,0,0,0,1,0,0.366047,0.002,0,1.11109,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,2,4,6,1,0,0,0,0,0,0,0,1,1,0.373798,0.002,0.000251,1.04701,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,2,5,6,1,1,0,0,0,0,0,0,1,1,0.387121,0.00273412,0,1.15008,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,3,0,6,1,1,0,0,0,0,0,0,0,0,0.361154,0.002,0,1.04178,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,3,1,6,1,1,0,0,0,0,0,0,0,1,0.379959,0.00443059,0,1.08095,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,3,2,6,1,1,0,0,0,0,0,0,1,1,0.370991,0.00405671,0,1.15224,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,3,3,6,1,1,0,0,0,0,0,0,1,1,0.365231,0.002,0,1.15321,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,3,4,6,1,1,0,0,0,0,0,0,1,1,0.393302,0.00748005,0.003795,1.14884,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,3,5,6,1,0,0,0,0,0,0,0,0,1,0.379191,0.00357997,0,0.976127,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,4,0,6,1,1,0,0,0,0,0,0,0,1,0.385145,0.0065534,0.005604,1.08006,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,4,1,6,1,1,0,0,0,0,0,0,1,1,0.404079,0.00228099,0,1.14775,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,4,2,6,1,0,0,0,0,0,0,0,0,0,0.406736,0.002,0,0.930397,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,4,3,6,1,1,0,0,0,0,0,0,0,1,0.377991,0.002,0,1.08142,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,4,4,6,1,0,0,0,0,0,0,0,0,0,0.381546,0.00301421,0.006091,0.933842,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,4,5,6,1,0,0,0,0,0,0,0,1,1,0.34437,0.00361358,0,1.051,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,5,0,6,1,0,0,0,0,0,0,0,1,1,0.360261,0.00508989,0.005062,1.04866,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,5,1,6,1,1,0,0,0,0,0,0,1,1,0.360161,0.002,0,1.15392,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,5,2,6,1,0,0,0,0,0,0,1,0,1,0.348464,0.002,0,0.520555,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,5,3,6,1,1,0,0,0,0,0,0,0,1,0.3488,0.00556796,0,1.08522,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,5,4,6,0,1,0,0,0,0,0,0,1,0,0.396762,0.002,0.003234,0.106793,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,5,5,6,1,1,0,0,0,0,0,0,1,0,0.392042,0.00233636,0.004599,1.10743,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,6,0,6,1,0,0,0,0,0,0,0,0,1,0.359904,0.00650687,0,0.978593,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,6,1,6,1,0,0,0,0,0,0,0,1,1,0.384207,0.002,0,1.04555,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,6,2,6,1,1,0,0,0,0,0,0,1,0,0.364641,0.00287155,0.009602,1.11122,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,6,3,6,1,1,0,0,0,0,0,1,0,0,0.356864,0.002,0,0.582379,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,6,4,6,1,1,0,0,0,0,0,0,0,1,0.397785,0.00614854,0,1.07832,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,6,5,6,1,1,0,0,0,0,0,0,1,0,0.367045,0.002,0,1.11095,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,7,0,6,1,1,0,0,0,0,0,0,0,1,0.323644,0.002,0,1.08903,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,7,1,6,0,0,0,0,0,0,0,0,1,1,0.37311,0.002,0,0.0471046,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,7,2,6,1,1,0,0,0,0,0,0,0,1,0.391745,0.002,0,1.0795,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,7,3,6,1,0,0,0,0,0,0,0,1,1,0.379857,0.002,0,1.04616,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,7,4,6,1,0,0,0,0,0,0,0,0,1,0.365872,0.00342947,0.008469,0.978004,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,7,5,6,1,1,0,0,0,0,0,0,0,1,0.377046,0.00573324,0.014184,1.08125,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,8,0,6,1,1,0,0,0,0,0,0,0,0,0.381307,0.00638122,0.005916,1.03861,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,8,1,6,0,0,0,0,0,0,0,0,1,0,0.371781,0.002,0,0.00529069,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,8,2,6,1,0,0,0,0,0,0,0,1,1,0.399646,0.00841495,0,1.04288,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,8,3,6,1,0,0,0,0,0,0,0,0,0,0.391449,0.00409743,0,0.932369,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,8,4,6,1,1,0,0,0,0,0,0,0,1,0.382773,0.00287273,0,1.08068,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,8,5,6,1,0,0,0,0,0,0,0,1,1,0.37384,0.002,0,1.047,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,9,0,6,1,0,0,0,0,0,0,0,1,0,0.388599,0.00614604,0,1.0026,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,9,1,6,1,0,0,0,0,0,0,0,0,1,0.367996,0.00607798,0,0.977494,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,9,2,6,1,0,0,0,0,0,0,0,0,1,0.353415,0.002,0.003826,0.979862,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,9,3,6,1,0,0,0,0,0,0,0,1,0,0.386909,0.002,0,1.00317,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,9,4,6,1,0,0,0,0,0,0,0,0,1,0.3741,0.002,0,0.976966,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,low_level_skill_anomaly,9,5,6,1,0,0,0,0,0,0,0,0,1,0.349844,0.00499298,0,0.980122,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,0,0,6,1,0,0,0,0,0,0,0,1,1,0.457509,0.002,0,1.03529,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,0,1,6,1,1,0,0,0,0,0,0,1,0,0.472576,0.002,0,1.09618,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,0,2,6,1,1,0,0,0,0,0,0,0,1,0.44409,0.00546375,0,1.07189,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,0,3,6,1,1,0,0,0,0,0,0,0,1,0.462118,0.0054942,0.008176,1.06936,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,0,4,6,1,0,0,0,0,0,0,0,1,1,0.453154,0.002,0,1.0359,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,0,5,6,1,1,0,0,0,0,0,0,0,1,0.484223,0.002,0,1.06655,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,1,0,6,1,0,0,0,0,0,0,0,0,1,0.460951,0.00521619,0,0.96455,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,1,1,6,1,1,0,0,0,0,0,1,1,1,0.446602,0.002,0.002886,0.681816,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,1,2,6,1,1,0,0,0,0,0,0,1,1,0.471095,0.0028126,0,1.13832,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,1,3,6,1,1,1,0,0,0,0,0,1,1,0.470347,0.002,0,0.518491,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,1,4,6,1,1,0,0,0,0,0,1,1,1,0.465191,0.002,0,0.679213,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,1,5,6,1,0,0,0,0,0,0,1,1,1,0.457832,0.0040963,0,0.575076,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,2,0,6,0,0,0,0,0,0,0,1,0,1,0.463418,0.00297642,0,-0.495617,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,2,1,6,1,0,0,0,0,0,0,1,1,1,0.430957,0.0021949,0,0.57899,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,2,2,6,1,1,0,0,0,0,0,1,1,1,0.44322,0.00231221,0,0.682264,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,2,3,6,1,1,0,0,0,0,0,0,0,1,0.435716,0.002,0,1.07334,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,2,4,6,1,1,0,0,0,0,0,0,0,1,0.437646,0.002,0.003343,1.07307,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,2,5,6,1,0,0,0,0,0,0,0,0,0,0.464397,0.002,0,0.922324,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,3,0,6,1,0,0,0,0,0,0,0,0,1,0.465833,0.00260682,0.012901,0.964075,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,3,1,6,1,1,0,0,0,0,0,0,1,0,0.469102,0.002,0,1.09667,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,3,2,6,1,0,0,0,0,0,0,1,0,0,0.430159,0.0025862,0,0.467071,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,3,3,6,1,0,0,0,0,0,0,0,1,0,0.472852,0.00383453,0,0.990994,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,3,4,6,1,0,0,0,0,0,0,1,0,0,0.454729,0.00216761,0,0.463665,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,3,5,6,0,1,0,0,0,0,0,0,1,1,0.445314,0.002,0,0.141996,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,4,0,6,1,0,0,0,0,0,0,0,1,0,0.469539,0.002,0,0.991604,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,4,1,6,1,1,0,0,0,0,0,0,1,1,0.459727,0.002,0,1.13998,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,4,2,6,0,1,0,0,0,0,0,0,0,1,0.469878,0.00313679,0,0.0684662,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,4,3,6,1,1,0,0,0,0,0,0,0,0,0.459627,0.002,0,1.02799,0
full_risk_calibrated_hierarchical_containment_v5,cross_level_cascade_shift,mobile_manip_recovery,mid_level_subgoal_corruption,4,4,6,1,1,0,0,0,0,0,0,1,1,0.472997,0.00685578,0,1.13773,0
