method,split,task,regime,seed,episodes,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,cross_level_cascade,4,6,0.81239,0.55296,0.468935,0.66928,0.51912,0.200673,0.276192,0.442466,0.666667,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.833333,0.0,0.333333,1.004299,0.137897,0.333333,-0.212134
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,cross_level_cascade,5,6,0.81239,0.55296,0.468935,0.66928,0.51912,0.200673,0.276192,0.442466,0.166667,0.0,0.333333,0.333333,0.333333,0.0,0.333333,0.166667,0.333333,0.166667,0.992526,0.13668,0.833333,-0.718221
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,cross_level_cascade,6,6,0.81239,0.55296,0.468935,0.66928,0.51912,0.200673,0.276192,0.442466,0.333333,0.333333,0.5,0.166667,0.0,0.333333,0.333333,0.333333,0.0,0.0,1.001277,0.136863,0.666667,-0.834795
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,cross_level_cascade,7,6,0.81239,0.55296,0.468935,0.66928,0.51912,0.200673,0.276192,0.442466,0.666667,0.166667,0.333333,0.333333,0.5,0.0,0.0,0.833333,0.0,0.5,0.988954,0.1409,0.166666,-0.446559
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,cross_level_cascade,8,6,0.81239,0.55296,0.468935,0.66928,0.51912,0.200673,0.276192,0.442466,0.166667,0.166667,0.666667,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.99329,0.141555,0.833333,-0.791552
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,cross_level_cascade,9,6,0.81239,0.55296,0.468935,0.66928,0.51912,0.200673,0.276192,0.442466,0.666667,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.333333,0.0,0.166667,0.998869,0.139312,0.333333,-0.172653
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,0,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.5,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.666667,0.0,0.5,0.837278,0.130431,0.5,-0.34032
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,1,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.5,0.166667,0.0,0.333333,0.0,0.0,0.0,0.5,0.166667,0.166667,0.838743,0.129968,0.5,-0.003655
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,2,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.166667,0.333333,0.333333,0.333333,0.854389,0.134294,0.833333,-0.852525
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,3,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.333333,0.166667,0.166667,0.333333,0.166667,0.166667,0.0,0.333333,0.333333,0.0,0.833508,0.133256,0.5,-0.443518
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,4,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.166667,0.166667,0.835721,0.1341,0.5,-0.106062
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,5,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.166667,0.166667,0.845477,0.129908,0.333333,0.004574
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,6,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.666667,0.0,0.5,0.0,0.166667,0.166667,0.0,0.333333,0.333333,0.333333,0.839089,0.133627,0.333333,-0.141163
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,7,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.333333,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.166667,0.166667,0.828775,0.133894,0.666667,-0.160073
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,8,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.833333,0.0,0.333333,0.333333,0.166667,0.0,0.166667,0.333333,0.5,0.333333,0.837366,0.13354,0.166667,0.062419
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,false_halt_pressure,9,6,0.475546,0.331776,0.266152,0.25632,0.29664,0.126349,0.604992,0.226906,0.166667,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.5,0.5,0.166667,0.827854,0.132866,0.833333,-0.496529
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,0,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.5,0.166667,0.333333,0.333333,0.5,0.333333,0.0,0.833333,0.333333,0.166667,0.954507,0.128747,0.333333,-0.948097
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,1,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.5,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.166667,0.166667,0.0,0.948968,0.127591,0.5,-0.241729
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,2,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.333333,0.0,0.166667,0.333333,0.0,0.0,0.166667,0.833333,0.166667,0.0,0.956948,0.1284,0.666667,-0.541245
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,3,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.333333,0.333333,0.166667,0.5,0.0,0.333333,0.0,0.166667,0.0,0.0,0.944768,0.132382,0.666667,-0.576525
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,4,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.166667,0.0,0.333333,0.5,0.333333,0.0,0.0,0.333333,0.166667,0.166667,0.955239,0.13082,0.833333,-0.744199
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,5,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.166667,0.0,0.333333,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.333333,0.954456,0.128966,0.833333,-0.813608
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,6,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.166667,0.5,0.166667,0.166667,0.166667,0.0,0.0,0.5,0.0,0.333333,0.963606,0.128081,0.666666,-0.413985
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,7,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.333333,0.333333,0.0,0.166667,0.166667,0.333333,0.166667,0.5,0.333333,0.333333,0.94841,0.127283,0.5,-0.559293
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,8,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.333333,0.0,0.333333,0.666667,0.333333,0.0,0.333333,0.5,0.166667,0.166667,0.939978,0.127948,0.5,-0.888499
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,delayed_failure_observation,9,6,0.634061,0.48384,0.405565,0.44144,0.430128,0.341887,0.3288,0.351704,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.5,0.166667,0.0,0.95363,0.12735,0.166666,-0.174863
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,0,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.5,0.166667,0.5,0.333333,0.5,0.166667,0.166667,0.333333,0.0,0.5,0.984973,0.130449,0.5,-0.733499
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,1,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.166667,0.666667,0.5,0.166667,0.991045,0.131448,0.833333,-0.494262
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,2,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.166667,0.333333,0.666667,0.166667,0.5,0.166667,0.0,0.666667,0.166667,0.333333,1.002304,0.133076,0.833333,-1.140635
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,3,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.833333,0.166667,0.333333,0.166667,0.166667,0.166667,0.0,0.833333,0.166667,0.166667,0.982864,0.133224,0.166667,-0.212426
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,4,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.166667,0.0,0.166667,0.333333,0.0,0.166667,0.166667,0.666667,0.166667,0.166667,0.985906,0.135495,0.833333,-0.803866
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,5,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.333333,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.833333,0.166667,0.166667,0.982125,0.133561,0.5,-0.639849
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,6,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.166667,0.166667,0.166667,0.333333,0.5,0.0,0.0,0.666667,0.166667,0.166667,0.970743,0.131432,0.833333,-0.765585
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,7,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.333333,0.0,0.333333,0.333333,0.0,0.166667,0.333333,0.833333,0.0,0.166667,0.993008,0.133074,0.5,-0.903
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,8,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.5,0.333333,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.166667,0.988803,0.135375,0.5,-0.149262
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,recovery_budget_exhaustion,9,6,0.67369,0.456192,0.380218,0.4984,0.697104,0.230402,0.355104,0.374394,0.333333,0.0,0.333333,0.0,0.166667,0.0,0.333333,0.5,0.166667,0.0,0.988234,0.1346,0.5,-0.466121
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,0,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.333333,0.0,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.166667,0.166667,1.040044,0.146629,0.666667,-0.23067
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,1,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.5,0.166667,0.333333,0.0,0.0,0.0,0.0,0.5,0.166667,0.5,1.048574,0.148404,0.5,-0.047173
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,2,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.333333,0.0,0.166667,0.333333,0.5,0.0,0.0,0.666667,0.166667,0.5,1.038681,0.151664,0.666667,-0.613549
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,3,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.166667,0.0,0.333333,0.5,0.166667,0.0,0.0,0.666667,0.166667,0.0,1.046798,0.145822,0.833333,-0.841884
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,4,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.333333,0.0,0.333333,0.166667,0.0,0.166667,0.0,0.833333,0.166667,0.166667,1.031777,0.145084,0.666667,-0.661056
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,5,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.166667,0.166667,0.833333,0.5,0.166667,0.166667,0.0,0.5,0.166667,0.333333,1.038019,0.147166,0.666666,-1.217596
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,6,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.333333,0.0,0.5,0.333333,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,1.042152,0.147978,0.666667,-0.764406
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,7,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.166667,0.5,0.0,0.0,1.032989,0.149143,1.0,-0.996883
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,8,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.5,0.0,0.5,0.166667,0.333333,0.0,0.166667,1.0,0.333333,0.0,1.039212,0.144772,0.333333,-0.722405
flat_behavior_clone,local_anomaly_shift,multi_stage_assembly,compositional_failure_chain,9,6,0.871834,0.594432,0.519631,0.68352,0.637776,0.28986,0.420864,0.476502,0.5,0.166667,0.5,0.333333,0.0,0.0,0.0,0.666667,0.166667,0.5,1.042842,0.148213,0.333333,-0.406355
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,0,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.666667,0.333333,0.333333,0.0,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.794331,0.105035,0.166666,0.245724
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,1,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.0,0.5,0.166667,0.333333,0.80463,0.105529,0.333333,0.024243
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,2,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.833333,0.166667,0.333333,0.166667,0.0,0.0,0.0,0.5,0.166667,0.5,0.795913,0.103188,0.0,0.23515
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,3,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.5,0.166667,0.166667,0.0,0.0,0.0,0.0,0.5,0.166667,0.333333,0.792015,0.107849,0.333333,0.088323
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,4,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.333333,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.666667,0.0,0.166667,0.794799,0.106042,0.5,-0.421422
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,5,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.833333,0.166667,0.333333,0.333333,0.0,0.166667,0.166667,0.833333,0.5,0.166667,0.8012,0.101603,0.166667,-0.247796
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,6,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.166667,0.0,0.801903,0.104695,0.666667,-0.080975
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,7,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.333333,0.5,0.5,0.0,0.166667,0.166667,0.0,0.833333,0.333333,0.166667,0.808573,0.106814,0.666667,-0.652579
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,8,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.5,0.166667,0.666667,0.0,0.166667,0.0,0.0,0.5,0.333333,0.5,0.796312,0.105097,0.5,-0.280058
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,low_level_skill_anomaly,9,6,0.835507,0.164736,0.104147,0.17088,0.252144,0.076447,0.144672,0.247208,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.0,0.0,0.166667,0.0,0.80071,0.104578,0.666667,-0.055799
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,0,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.666667,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.5,0.0,0.857967,0.114798,0.166666,0.011201
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,1,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.5,0.0,0.333333,0.5,0.5,0.0,0.0,0.666667,0.333333,0.333333,0.85804,0.112748,0.5,-0.607146
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,2,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.5,0.0,0.333333,0.0,0.166667,0.166667,0.0,0.666667,0.0,0.166667,0.862813,0.114873,0.5,-0.389984
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,3,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.333333,0.852904,0.115684,0.833333,-0.703328
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,4,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.333333,0.166667,0.5,0.5,0.0,0.333333,0.0,0.666667,0.166667,0.166667,0.858353,0.115768,0.666667,-0.998597
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,5,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.666667,0.333333,0.666667,0.0,0.333333,0.0,0.166667,0.166667,0.333333,0.0,0.865834,0.115951,0.166666,-0.124159
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,6,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.166667,0.0,0.5,0.0,0.0,0.0,0.166667,0.666667,0.0,0.166667,0.863469,0.111455,0.833333,-0.648135
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,7,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.666667,0.0,0.166667,0.166667,0.166667,0.166667,0.166667,0.166667,0.0,0.333333,0.84955,0.113199,0.333333,-0.044326
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,8,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.5,0.0,0.333333,0.166667,0.333333,0.0,0.166667,0.666667,0.166667,0.333333,0.852222,0.113288,0.333333,-0.434708
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,mid_level_subgoal_corruption,9,6,0.417754,0.57024,0.219865,0.31328,0.341136,0.1083,0.184128,0.279452,0.5,0.333333,0.333333,0.166667,0.5,0.333333,0.0,0.333333,0.166667,0.333333,0.859565,0.11265,0.333333,-0.600684
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,0,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.333333,0.166667,0.5,0.0,0.0,0.166667,0.666667,0.0,0.0,0.887664,0.119858,0.666667,-0.520862
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,1,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.333333,0.333333,0.166667,0.5,0.166667,0.333333,0.666667,0.166667,0.333333,0.892736,0.12343,0.666667,-0.897857
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,2,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.333333,0.5,0.333333,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.902751,0.120449,0.666667,-0.559354
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,3,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.5,0.0,0.5,0.166667,0.333333,0.166667,0.5,0.666667,0.166667,0.166667,0.896555,0.119813,0.5,-0.873436
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,4,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.166667,0.166667,0.166667,0.333333,0.333333,0.166667,0.833333,0.0,0.333333,0.888307,0.120631,0.666667,-0.924514
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,5,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.881414,0.12062,0.666667,-0.091881
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,6,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.0,0.333333,0.333333,0.166667,0.0,0.0,0.666667,0.333333,0.333333,0.883925,0.119016,0.666667,-0.534604
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,7,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.5,0.0,0.0,0.166667,0.166667,0.333333,0.0,0.166667,0.0,0.5,0.893895,0.121949,0.5,-0.209235
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,8,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.333333,0.0,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.666667,0.166667,0.8995,0.119904,0.666667,-0.400522
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,high_level_task_state_drift,9,6,0.308774,0.367488,0.532305,0.39872,0.385632,0.133782,0.223584,0.333193,0.166667,0.166667,0.166667,0.166667,0.166667,0.333333,0.166667,0.5,0.5,0.0,0.889602,0.122593,0.833333,-0.840518
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,0,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.166667,0.0,0.5,0.0,0.166667,0.0,0.0,0.833333,0.5,0.166667,0.993436,0.140634,0.666666,-0.713665
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,1,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.166667,0.0,0.5,0.166667,0.166667,0.166667,0.0,0.666667,0.166667,0.166667,0.991708,0.137505,0.666666,-0.92484
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,2,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.166667,0.333333,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.0,0.166667,0.999791,0.136449,0.833333,-0.555887
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,3,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.333333,0.0,0.5,0.0,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.996885,0.140133,0.5,-0.577775
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,4,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.0,0.166667,0.166667,0.666667,0.166667,0.333333,0.0,0.5,0.333333,0.166667,0.989043,0.14134,1.0,-1.22394
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,5,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.5,0.0,0.166667,0.0,0.833333,0.166667,0.333333,0.666667,0.0,0.0,0.979118,0.135691,0.5,-0.764932
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,6,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.833333,0.166667,0.5,0.333333,0.0,0.166667,0.166667,0.666667,0.166667,0.0,0.993303,0.135779,0.166667,-0.334425
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,7,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.333333,0.0,0.333333,0.333333,0.5,0.0,0.0,0.333333,0.166667,0.333333,0.991108,0.139181,0.5,-0.56289
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,8,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.333333,0.166667,0.0,0.166667,0.166667,0.0,0.166667,0.833333,0.166667,0.166667,0.988069,0.141419,0.666667,-0.405477
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,cross_level_cascade,9,6,0.744691,0.50688,0.428158,0.66928,0.51912,0.172005,0.276192,0.419178,0.5,0.0,0.833333,0.5,0.0,0.166667,0.0,0.5,0.0,0.0,0.994898,0.142099,0.333333,-0.84432
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,false_halt_pressure,0,6,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963,0.5,0.0,0.0,0.0,0.0,0.333333,0.0,0.5,0.166667,0.166667,0.844239,0.13351,0.333333,-0.192208
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,false_halt_pressure,1,6,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.166667,0.0,0.826708,0.13358,0.333333,0.243241
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,false_halt_pressure,2,6,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963,0.5,0.0,0.166667,0.166667,0.333333,0.333333,0.166667,0.5,0.333333,0.5,0.82216,0.136033,0.5,-0.583652
flat_behavior_clone,local_anomaly_shift,mobile_base_arm_coordination,false_halt_pressure,3,6,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963,0.5,0.333333,0.0,0.166667,0.166667,0.0,0.0,0.166667,0.333333,0.166667,0.837451,0.132909,0.5,0.192124
